date,temperature,temperature_normal,min_temperature,min_temperature_normal,min_temperature_record,max_temperature,max_temperature_normal,max_temperature_record,precip,precipnormal,preciprecord
19941211,40,None,35,None,12,45,None,68,0.01,None,1.66
19941212,32,None,28,None,13,37,None,71,0.0,None,1.36
19941213,34,None,30,None,11,39,None,71,0.0,None,2.43
19941214,42,None,37,None,6,46,None,70,0.03,None,1.89
19941215,42,None,37,None,6,46,None,71,0.0,None,2.55
19941216,42,None,36,None,10,48,None,74,0.01,None,1.19
19941217,42,None,39,None,10,46,None,64,0.12,None,2.43
19941218,46,None,39,None,10,52,None,74,0.0,None,2.81
19941219,42,None,39,None,6,46,None,74,0.0,None,1.34
19941220,40,None,34,None,5,46,None,66,0.0,None,1.56
19941221,42,None,32,None,4,52,None,72,0.0,None,1.38
19941222,42,None,32,None,3,52,None,72,0.0,None,1.68
19941223,49,None,39,None,7,59,None,71,0.0,None,1.67
19941224,48,None,44,None,5,51,None,71,0.08,None,2.36
19941225,47,None,39,None,3,53,None,72,0.04,None,1.41
19941226,46,None,36,None,4,55,None,72,0.0,None,1.42
19941227,42,None,30,None,2,53,None,72,0.0,None,1.16
19941228,44,None,30,None,10,57,None,75,0.0,None,1.38
19941229,44,None,37,None,2,48,None,75,0.0,None,2.57
19941230,34,None,28,None,-7,39,None,70,0.0,None,1.81
19941231,34,None,28,None,-13,41,None,70,0.37,None,1.68
19950101,44,None,36,None,-14,51,None,69,0.06,None,1.52
19950102,38,None,28,None,-1,48,None,71,0.02,None,1.44
19950103,30,None,26,None,-3,33,None,68,0.51,None,1.87
19950104,30,None,21,None,-3,36,None,73,0.58,None,2.28
19950105,21,None,15,None,-3,27,None,71,0.68,None,1.44
19950106,29,None,21,None,2,37,None,73,0.8,None,1.35
19950107,39,None,33,None,5,45,None,76,0.07,None,1.33
19950108,38,None,33,None,0,42,None,73,0.71,None,2.21
19950109,38,None,30,None,4,45,None,76,0.27,None,1.87
19950110,34,None,30,None,-3,37,None,70,0.44,None,0.81
19950111,38,None,32,None,2,44,None,75,0.04,None,1.72
19950112,50,None,36,None,3,63,None,76,0.01,None,2.77
19950113,58,None,48,None,-8,68,None,75,0.0,None,1.26
19950114,60,None,52,None,-13,69,None,76,0.05,None,1.82
19950115,60,None,55,None,4,64,None,77,0.41,None,1.18
19950116,50,None,44,None,2,57,None,73,0.1,None,1.0
19950117,44,None,39,None,-5,50,None,74,0.41,None,1.09
19950118,46,None,44,None,-6,48,None,69,0.48,None,1.3
19950119,44,None,42,None,-4,45,None,71,0.12,None,1.41
19950120,45,None,42,None,-2,48,None,70,0.96,None,1.77
19950121,41,None,35,None,-4,46,None,70,0.64,None,1.41
19950122,34,None,30,None,1,39,None,76,0.47,None,1.49
19950123,34,None,28,None,0,39,None,72,0.43,None,1.79
19950124,36,None,30,None,3,41,None,73,0.54,None,1.34
19950125,38,None,30,None,3,43,None,75,0.38,None,1.66
19950126,32,None,28,None,5,37,None,79,0.38,None,1.52
19950127,36,None,26,None,6,45,None,75,0.13,None,0.99
19950128,33,None,27,None,-2,39,None,73,0.28,None,2.15
19950129,30,None,23,None,2,36,None,76,1.58,None,1.02
19950130,36,None,32,None,-6,39,None,77,0.37,None,0.97
19950131,39,None,30,None,-2,48,None,71,0.37,None,1.18
19950201,39,None,30,None,6,48,None,77,0.23,None,2.05
19950202,42,None,36,None,2,46,None,72,0.33,None,2.11
19950203,30,None,24,None,0,36,None,65,0.0,None,1.48
19950204,32,None,28,None,2,37,None,70,0.59,None,2.02
19950205,20,None,10,None,-2,28,None,74,0.44,None,0.8
19950206,16,None,7,None,1,25,None,74,0.14,None,2.29
19950207,21,None,12,None,3,30,None,73,1.49,None,1.29
19950208,23,None,19,None,0,27,None,74,1.13,None,1.63
19950209,24,None,18,None,-7,30,None,70,1.03,None,1.92
19950210,34,None,25,None,-8,42,None,68,1.56,None,1.06
19950211,40,None,32,None,-15,48,None,76,1.33,None,1.91
19950212,24,None,14,None,4,33,None,74,0.88,None,1.37
19950213,26,None,18,None,2,33,None,72,0.3,None,1.77
19950214,29,None,19,None,4,39,None,73,0.48,None,0.98
19950215,31,None,28,None,-6,34,None,77,0.33,None,1.38
19950216,39,None,35,None,5,43,None,75,0.15,None,2.14
19950217,41,None,34,None,5,48,None,79,0.3,None,0.91
19950218,38,None,28,None,3,48,None,77,0.41,None,1.1
19950219,40,None,27,None,4,52,None,74,0.64,None,1.67
19950220,50,None,37,None,5,62,None,78,0.72,None,1.45
19950221,42,None,36,None,7,48,None,82,1.18,None,1.44
19950222,37,None,28,None,9,46,None,77,0.5,None,2.27
19950223,46,None,36,None,11,55,None,78,0.61,None,1.34
19950224,41,None,33,None,1,48,None,78,0.95,None,1.67
19950225,36,None,27,None,-1,46,None,84,0.5,None,1.19
19950226,36,None,30,None,12,42,None,74,0.4,None,1.21
19950227,34,None,30,None,8,39,None,77,0.32,None,0.91
19950228,46,None,39,None,-1,53,None,82,0.28,None,1.13
19950301,44,None,37,None,13,48,None,80,0.45,None,0.92
19950302,38,None,32,None,13,44,None,77,0.55,None,1.65
19950303,36,None,32,None,11,39,None,79,0.45,None,1.75
19950304,40,None,36,None,4,43,None,82,0.17,None,1.24
19950305,44,None,37,None,6,50,None,83,0.0,None,1.52
19950306,51,None,41,None,10,61,None,81,0.09,None,1.52
19950307,52,None,45,None,13,60,None,77,0.55,None,1.32
19950308,48,None,32,None,14,62,None,85,1.96,None,1.97
19950309,31,None,25,None,16,37,None,80,0.01,None,2.79
19950310,29,None,21,None,14,37,None,79,0.5,None,1.72
19950311,45,None,30,None,15,60,None,78,0.44,None,1.65
19950312,51,None,36,None,11,66,None,89,0.44,None,2.6
19950313,55,None,39,None,14,71,None,87,0.38,None,2.29
19950314,58,None,42,None,13,75,None,86,0.34,None,1.66
19950315,59,None,45,None,15,73,None,82,0.37,None,1.45
19950316,62,None,46,None,14,77,None,87,0.26,None,1.79
19950317,62,None,48,None,13,75,None,88,0.68,None,1.34
19950318,51,None,41,None,13,61,None,81,0.3,None,1.0
19950319,50,None,37,None,12,62,None,87,0.37,None,2.12
19950320,55,None,44,None,12,66,None,83,0.85,None,1.95
19950321,60,None,51,None,10,66,None,89,0.09,None,2.15
19950322,53,None,45,None,17,60,None,90,0.64,None,1.83
19950323,46,None,39,None,16,53,None,93,0.48,None,1.85
19950324,49,None,41,None,17,57,None,85,0.91,None,1.45
19950325,47,None,37,None,19,57,None,84,0.51,None,1.6
19950326,54,None,44,None,23,63,None,87,0.27,None,2.16
19950327,57,None,51,None,20,63,None,86,0.48,None,1.81
19950328,48,None,43,None,21,50,None,85,0.23,None,1.63
19950329,49,None,39,None,18,59,None,92,0.27,None,1.64
19950330,52,None,46,None,21,57,None,87,0.03,None,1.59
19950331,46,None,39,None,21,54,None,85,0.51,None,1.82
19950401,45,None,37,None,15,53,None,88,0.3,None,1.67
19950402,47,None,41,None,23,53,None,89,0.05,None,1.79
19950403,51,None,36,None,27,66,None,87,0.92,None,2.28
19950404,55,None,37,None,27,69,None,85,1.14,None,0.97
19950405,38,None,30,None,24,46,None,86,0.65,None,1.32
19950406,50,None,37,None,26,63,None,92,0.5,None,2.23
19950407,58,None,46,None,24,71,None,94,0.42,None,1.04
19950408,62,None,45,None,29,80,None,93,0.01,None,2.13
19950409,68,None,51,None,28,84,None,90,0.02,None,1.53
19950410,52,None,44,None,28,59,None,91,0.09,None,1.57
19950411,51,None,45,None,26,57,None,91,0.37,None,1.93
19950412,62,None,51,None,24,73,None,90,0.61,None,1.99
19950413,56,None,50,None,26,63,None,90,0.0,None,1.16
19950414,50,None,44,None,24,54,None,91,0.51,None,3.04
19950415,51,None,39,None,28,63,None,89,0.37,None,2.41
19950416,58,None,45,None,29,70,None,92,0.54,None,2.09
19950417,54,None,50,None,26,59,None,95,0.45,None,2.74
19950418,57,None,48,None,25,66,None,95,0.74,None,1.4
19950419,72,None,55,None,22,89,None,93,0.58,None,1.75
19950420,65,None,57,None,28,73,None,94,0.33,None,1.71
19950421,68,None,57,None,31,80,None,89,0.41,None,1.58
19950422,70,None,57,None,30,82,None,93,0.01,None,1.47
19950423,53,None,46,None,33,60,None,95,0.0,None,1.38
19950424,48,None,45,None,34,50,None,94,0.3,None,1.23
19950425,58,None,46,None,32,69,None,93,0.71,None,1.5
19950426,56,None,46,None,34,66,None,94,0.48,None,3.21
19950427,63,None,48,None,38,78,None,95,0.43,None,1.64
19950428,62,None,55,None,33,68,None,92,0.37,None,1.4
19950429,60,None,46,None,30,73,None,91,0.34,None,2.05
19950430,54,None,50,None,34,59,None,92,0.63,None,2.7
19950501,54,None,46,None,34,63,None,96,0.0,None,1.42
19950502,52,None,48,None,35,55,None,91,0.42,None,1.36
19950503,58,None,45,None,36,71,None,91,0.44,None,2.41
19950504,60,None,52,None,39,68,None,93,0.01,None,1.77
19950505,62,None,55,None,39,68,None,94,0.09,None,3.24
19950506,63,None,55,None,37,71,None,93,0.44,None,1.27
19950507,61,None,50,None,38,72,None,95,0.37,None,2.35
19950508,60,None,48,None,39,71,None,92,0.34,None,2.14
19950509,62,None,50,None,34,73,None,96,0.09,None,2.22
19950510,62,None,54,None,35,69,None,95,0.89,None,1.38
19950511,68,None,57,None,33,78,None,94,0.07,None,2.63
19950512,65,None,57,None,37,73,None,93,0.26,None,2.11
19950513,66,None,55,None,39,77,None,95,0.48,None,2.81
19950514,60,None,55,None,41,64,None,93,0.5,None,1.49
19950515,68,None,59,None,40,77,None,94,0.24,None,1.28
19950516,64,None,54,None,38,75,None,93,0.34,None,2.25
19950517,70,None,62,None,40,79,None,92,0.06,None,1.24
19950518,75,None,69,None,40,81,None,96,0.32,None,1.38
19950519,68,None,59,None,43,77,None,96,0.45,None,3.15
19950520,68,None,55,None,42,80,None,96,0.2,None,2.63
19950521,70,None,57,None,41,82,None,95,0.35,None,1.79
19950522,67,None,57,None,39,77,None,96,0.44,None,2.2
19950523,68,None,55,None,45,80,None,97,0.68,None,2.34
19950524,76,None,64,None,41,87,None,92,0.27,None,1.97
19950525,78,None,68,None,42,87,None,94,0.72,None,2.17
19950526,74,None,66,None,42,81,None,96,0.03,None,1.65
19950527,68,None,62,None,42,73,None,95,0.31,None,1.5
19950528,62,None,61,None,42,64,None,97,0.34,None,1.56
19950529,72,None,64,None,41,81,None,97,0.15,None,1.38
19950530,68,None,64,None,44,72,None,98,0.13,None,1.68
19950531,69,None,57,None,44,81,None,99,0.2,None,2.25
19950601,71,None,61,None,45,81,None,98,0.34,None,2.49
19950602,75,None,68,None,43,82,None,97,0.04,None,3.48
19950603,74,None,66,None,45,82,None,99,0.18,None,1.97
19950604,73,None,64,None,46,82,None,99,0.4,None,1.49
19950605,72,None,64,None,48,81,None,100,0.54,None,1.58
19950606,70,None,66,None,46,75,None,97,0.41,None,1.61
19950607,80,None,69,None,47,90,None,98,0.03,None,3.47
19950608,82,None,73,None,49,91,None,99,0.51,None,2.84
19950609,75,None,69,None,45,81,None,102,0.41,None,2.19
19950610,75,None,70,None,46,80,None,100,0.34,None,2.77
19950611,80,None,70,None,45,90,None,101,0.37,None,2.08
19950612,68,None,64,None,50,72,None,95,0.43,None,2.23
19950613,65,None,57,None,51,73,None,96,0.13,None,2.04
19950614,70,None,59,None,49,82,None,98,0.38,None,2.69
19950615,72,None,63,None,47,82,None,101,0.53,None,2.28
19950616,72,None,63,None,50,81,None,99,0.24,None,1.64
19950617,72,None,61,None,50,82,None,97,0.27,None,2.22
19950618,75,None,64,None,51,86,None,97,0.31,None,1.87
19950619,76,None,64,None,51,88,None,99,0.4,None,2.01
19950620,80,None,69,None,54,91,None,99,0.38,None,2.37
19950621,82,None,73,None,51,91,None,99,0.27,None,6.11
19950622,76,None,70,None,51,82,None,101,0.01,None,4.16
19950623,70,None,66,None,51,73,None,98,0.19,None,1.34
19950624,74,None,66,None,46,82,None,100,0.89,None,1.66
19950625,80,None,73,None,53,88,None,100,0.03,None,5.19
19950626,78,None,73,None,56,84,None,101,0.0,None,4.22
19950627,72,None,68,None,57,75,None,99,0.02,None,2.75
19950628,68,None,64,None,54,71,None,100,0.2,None,2.95
19950629,73,None,66,None,54,80,None,104,0.2,None,2.05
19950630,78,None,71,None,50,86,None,100,0.24,None,1.65
19950701,78,None,71,None,54,84,None,102,0.33,None,2.05
19950702,76,None,70,None,55,82,None,101,0.35,None,2.88
19950703,73,None,66,None,53,80,None,101,0.24,None,1.72
19950704,77,None,70,None,52,84,None,100,0.04,None,2.18
19950705,80,None,73,None,53,87,None,102,0.23,None,3.68
19950706,80,None,71,None,57,89,None,103,1.03,None,1.26
19950707,78,None,71,None,56,86,None,105,0.11,None,0.93
19950708,76,None,68,None,54,82,None,102,0.23,None,2.16
19950709,72,None,62,None,55,82,None,104,0.27,None,4.69
19950710,74,None,66,None,54,82,None,105,0.14,None,2.98
19950711,77,None,66,None,54,88,None,99,0.22,None,1.79
19950712,80,None,71,None,53,89,None,99,0.21,None,2.93
19950713,82,None,73,None,56,90,None,100,0.41,None,3.37
19950714,86,None,75,None,55,97,None,100,0.27,None,2.93
19950715,89,None,79,None,56,99,None,100,0.37,None,1.82
19950716,85,None,79,None,56,91,None,104,0.28,None,0.81
19950717,84,None,75,None,56,93,None,102,0.02,None,2.79
19950718,83,None,73,None,55,93,None,103,0.05,None,2.47
19950719,81,None,73,None,56,89,None,102,0.33,None,1.51
19950720,82,None,73,None,53,90,None,106,0.23,None,1.45
19950721,85,None,75,None,56,95,None,104,1.6,None,4.0
19950722,82,None,75,None,53,88,None,103,0.04,None,4.35
19950723,83,None,73,None,56,93,None,102,0.0,None,2.6
19950724,84,None,75,None,57,93,None,101,0.09,None,2.2
19950725,84,None,75,None,58,93,None,100,0.3,None,3.27
19950726,83,None,75,None,54,91,None,103,0.07,None,3.25
19950727,85,None,75,None,55,93,None,100,0.26,None,2.32
19950728,82,None,73,None,56,90,None,100,0.07,None,3.31
19950729,86,None,79,None,58,93,None,104,0.23,None,2.34
19950730,86,None,77,None,56,95,None,99,0.3,None,4.25
19950731,83,None,73,None,52,93,None,103,0.13,None,3.18
19950801,83,None,73,None,54,93,None,100,0.13,None,2.84
19950802,85,None,75,None,55,95,None,100,0.21,None,6.14
19950803,87,None,78,None,56,96,None,101,0.27,None,1.62
19950804,87,None,77,None,54,97,None,102,0.33,None,1.33
19950805,86,None,73,None,54,95,None,102,0.42,None,2.15
19950806,76,None,73,None,53,80,None,106,0.46,None,2.59
19950807,74,None,70,None,58,77,None,104,0.27,None,1.85
19950808,72,None,66,None,54,78,None,102,0.28,None,4.03
19950809,75,None,68,None,57,82,None,102,0.17,None,2.71
19950810,80,None,72,None,55,87,None,98,0.19,None,1.64
19950811,80,None,72,None,56,89,None,101,0.17,None,5.97
19950812,82,None,73,None,55,91,None,99,0.27,None,5.44
19950813,87,None,79,None,55,95,None,101,0.27,None,1.73
19950814,87,None,77,None,55,97,None,100,0.2,None,2.52
19950815,84,None,77,None,51,91,None,103,0.06,None,1.16
19950816,84,None,75,None,54,93,None,102,0.23,None,1.97
19950817,88,None,80,None,51,95,None,105,0.3,None,2.39
19950818,86,None,77,None,54,96,None,98,0.24,None,1.67
19950819,80,None,73,None,53,87,None,98,0.0,None,3.74
19950820,76,None,64,None,50,88,None,101,0.17,None,4.83
19950821,80,None,66,None,53,95,None,100,0.1,None,2.46
19950822,82,None,73,None,51,90,None,99,0.41,None,1.41
19950823,78,None,68,None,52,87,None,98,0.27,None,6.39
19950824,82,None,68,None,49,95,None,98,0.13,None,3.47
19950825,79,None,71,None,54,87,None,97,0.27,None,3.92
19950826,76,None,66,None,51,86,None,97,0.2,None,2.03
19950827,80,None,73,None,51,87,None,100,0.17,None,3.79
19950828,77,None,73,None,50,81,None,99,0.14,None,3.09
19950829,78,None,66,None,49,89,None,98,0.13,None,2.84
19950830,81,None,72,None,50,90,None,99,0.0,None,2.01
19950831,82,None,70,None,49,93,None,100,0.41,None,1.98
19950901,84,None,75,None,50,93,None,99,0.3,None,2.82
19950902,75,None,68,None,50,82,None,101,0.43,None,5.16
19950903,74,None,62,None,48,87,None,98,0.41,None,1.67
19950904,76,None,64,None,49,89,None,95,0.34,None,4.49
19950905,78,None,66,None,50,90,None,97,0.2,None,4.45
19950906,78,None,66,None,47,91,None,98,0.34,None,3.5
19950907,78,None,69,None,46,88,None,104,0.2,None,3.78
19950908,80,None,70,None,52,90,None,100,0.26,None,2.93
19950909,80,None,70,None,48,90,None,98,0.94,None,1.59
19950910,72,None,66,None,44,79,None,98,0.78,None,2.79
19950911,67,None,55,None,40,79,None,98,0.38,None,1.85
19950912,70,None,61,None,41,80,None,96,0.38,None,4.02
19950913,79,None,69,None,44,89,None,94,0.12,None,2.51
19950914,81,None,71,None,46,91,None,95,0.2,None,4.07
19950915,73,None,64,None,43,82,None,97,0.31,None,2.52
19950916,68,None,64,None,44,71,None,96,0.34,None,4.76
19950917,68,None,63,None,44,72,None,96,0.69,None,3.26
19950918,68,None,63,None,45,73,None,91,0.44,None,2.28
19950919,66,None,59,None,44,73,None,96,0.3,None,1.23
19950920,70,None,64,None,41,77,None,94,0.27,None,1.43
19950921,75,None,69,None,41,81,None,96,0.21,None,2.18
19950922,70,None,57,None,39,80,None,98,0.82,None,1.53
19950923,56,None,55,None,36,57,None,98,0.34,None,2.4
19950924,56,None,52,None,39,59,None,99,0.15,None,1.98
19950925,59,None,55,None,39,63,None,95,0.31,None,3.46
19950926,61,None,57,None,38,63,None,96,0.22,None,2.25
19950927,65,None,52,None,40,78,None,95,0.14,None,3.17
19950928,68,None,55,None,42,80,None,91,0.38,None,2.46
19950929,65,None,57,None,40,73,None,93,0.37,None,2.68
19950930,64,None,54,None,38,73,None,91,0.4,None,4.66
19951001,65,None,59,None,36,71,None,93,0.45,None,2.27
19951002,70,None,59,None,33,82,None,89,0.33,None,1.74
19951003,73,None,64,None,35,82,None,92,0.04,None,1.92
19951004,70,None,68,None,34,73,None,94,0.05,None,3.98
19951005,72,None,66,None,37,79,None,96,2.04,None,2.53
19951006,76,None,70,None,35,82,None,93,0.48,None,1.47
19951007,75,None,69,None,34,80,None,95,0.58,None,3.63
19951008,62,None,57,None,36,68,None,91,0.24,None,3.67
19951009,61,None,51,None,34,71,None,94,0.48,None,1.02
19951010,64,None,54,None,30,73,None,92,0.24,None,2.15
19951011,66,None,57,None,33,75,None,90,0.3,None,2.76
19951012,68,None,57,None,31,80,None,89,0.27,None,1.53
19951013,66,None,54,None,31,79,None,89,0.33,None,1.82
19951014,70,None,62,None,32,78,None,87,2.96,None,3.36
19951015,58,None,52,None,32,63,None,87,0.02,None,2.59
19951016,54,None,45,None,30,62,None,89,0.58,None,1.38
19951017,53,None,42,None,33,64,None,86,0.44,None,2.52
19951018,55,None,44,None,34,66,None,85,0.34,None,1.67
19951019,62,None,48,None,30,75,None,88,0.41,None,2.73
19951020,64,None,54,None,31,73,None,86,0.07,None,2.97
19951021,59,None,48,None,30,70,None,85,1.84,None,2.02
19951022,54,None,42,None,29,66,None,84,0.44,None,1.54
19951023,59,None,46,None,33,72,None,85,0.47,None,3.31
19951024,64,None,52,None,29,75,None,84,0.57,None,2.01
19951025,59,None,50,None,31,68,None,80,0.47,None,3.12
19951026,52,None,44,None,28,60,None,82,0.14,None,2.65
19951027,60,None,50,None,30,69,None,83,0.69,None,1.75
19951028,60,None,53,None,27,66,None,87,0.42,None,2.03
19951029,52,None,46,None,30,57,None,82,0.78,None,3.85
19951030,50,None,41,None,26,60,None,82,0.51,None,1.02
19951031,56,None,53,None,26,59,None,85,0.42,None,1.3
19951101,58,None,55,None,27,62,None,86,0.33,None,1.79
19951102,65,None,62,None,28,68,None,85,0.12,None,0.99
19951103,62,None,50,None,29,72,None,83,0.12,None,0.93
19951104,42,None,36,None,26,48,None,84,0.73,None,2.3
19951105,39,None,32,None,20,46,None,81,0.48,None,1.44
19951106,44,None,37,None,26,50,None,80,0.12,None,2.58
19951107,45,None,39,None,27,51,None,77,0.3,None,2.0
19951108,43,None,35,None,27,50,None,81,0.52,None,2.95
19951109,36,None,30,None,26,43,None,79,0.48,None,1.4
19951110,44,None,34,None,27,55,None,76,0.5,None,1.77
19951111,50,None,33,None,26,64,None,78,1.15,None,1.46
19951112,38,None,34,None,24,42,None,77,0.96,None,2.06
19951113,36,None,32,None,22,41,None,80,0.01,None,1.76
19951114,38,None,36,None,19,39,None,77,1.3,None,1.56
19951115,40,None,32,None,20,46,None,83,0.06,None,1.9
19951116,36,None,30,None,19,41,None,76,0.37,None,2.17
19951117,39,None,32,None,17,46,None,77,0.42,None,2.04
19951118,42,None,37,None,21,46,None,80,0.37,None,0.9
19951119,44,None,37,None,18,52,None,77,0.34,None,1.47
19951120,40,None,30,None,20,50,None,79,0.63,None,1.83
19951121,47,None,36,None,18,57,None,79,0.68,None,2.52
19951122,36,None,30,None,12,42,None,77,0.35,None,1.23
19951123,34,None,28,None,12,39,None,75,0.34,None,1.52
19951124,40,None,35,None,13,43,None,74,0.0,None,2.83
19951125,38,None,30,None,18,46,None,79,0.48,None,1.78
19951126,40,None,28,None,17,51,None,74,0.55,None,1.52
19951127,50,None,39,None,14,62,None,75,0.58,None,1.82
19951128,52,None,39,None,15,64,None,74,0.36,None,2.26
19951129,36,None,33,None,14,39,None,73,0.58,None,1.55
19951130,36,None,30,None,11,42,None,75,0.56,None,1.15
19951201,52,None,37,None,14,66,None,75,0.99,None,1.9
19951202,48,None,39,None,15,57,None,73,0.6,None,1.34
19951203,48,None,34,None,15,61,None,71,0.6,None,1.83
19951204,48,None,39,None,15,55,None,76,0.66,None,1.73
19951205,40,None,35,None,14,46,None,75,0.02,None,1.72
19951206,42,None,39,None,11,45,None,78,0.52,None,1.47
19951207,40,None,33,None,10,45,None,79,0.6,None,3.1
19951208,33,None,27,None,8,39,None,74,0.54,None,1.35
19951209,36,None,30,None,4,41,None,71,0.28,None,1.29
19951210,24,None,18,None,4,30,None,67,0.44,None,2.23
19951211,23,None,18,None,12,28,None,68,0.62,None,1.66
19951212,28,None,24,None,13,32,None,71,0.6,None,1.36
19951213,29,None,28,None,11,30,None,71,0.0,None,2.43
19951214,34,None,28,None,6,39,None,70,0.03,None,1.89
19951215,48,None,33,None,6,62,None,71,0.0,None,2.55
19951216,44,None,37,None,10,51,None,74,0.66,None,1.19
19951217,38,None,33,None,10,43,None,64,0.42,None,2.43
19951218,32,None,28,None,10,37,None,74,0.27,None,2.81
19951219,31,None,27,None,6,34,None,74,0.81,None,1.34
19951220,27,None,24,None,5,30,None,66,0.01,None,1.56
19951221,30,None,24,None,4,35,None,72,0.47,None,1.38
19951222,30,None,26,None,3,35,None,72,0.32,None,1.68
19951223,32,None,28,None,7,36,None,71,0.16,None,1.67
19951224,33,None,30,None,5,36,None,71,0.38,None,2.36
19951225,32,None,30,None,3,35,None,72,0.29,None,1.41
19951226,30,None,26,None,4,33,None,72,0.33,None,1.42
19951227,28,None,23,None,2,34,None,72,0.32,None,1.16
19951228,34,None,28,None,10,39,None,75,0.4,None,1.38
19951229,36,None,28,None,2,43,None,75,0.49,None,2.57
19951230,36,None,25,None,-7,46,None,70,0.55,None,1.81
19951231,40,None,32,None,-13,48,None,70,0.04,None,1.68
19960101,39,None,37,None,-14,41,None,69,0.01,None,1.52
19960102,38,None,37,None,-1,39,None,71,1.15,None,1.44
19960103,36,None,27,None,-3,43,None,68,0.03,None,1.87
19960104,28,None,23,None,-3,34,None,73,0.5,None,2.28
19960105,31,None,26,None,-3,35,None,71,0.63,None,1.44
19960106,24,None,19,None,2,27,None,73,0.05,None,1.35
19960107,20,None,17,None,5,23,None,76,1.17,None,1.33
19960108,24,None,19,None,0,30,None,73,0.16,None,2.21
19960109,21,None,16,None,4,26,None,76,0.26,None,1.87
19960110,26,None,19,None,-3,33,None,70,0.01,None,0.81
19960111,20,None,15,None,2,25,None,75,0.34,None,1.72
19960112,26,None,21,None,3,30,None,76,0.43,None,2.77
19960113,34,None,30,None,-8,39,None,75,1.04,None,1.26
19960114,33,None,25,None,-13,41,None,76,0.78,None,1.82
19960115,36,None,27,None,4,46,None,77,0.87,None,1.18
19960116,29,None,21,None,2,37,None,73,0.15,None,1.0
19960117,42,None,33,None,-5,50,None,74,1.58,None,1.09
19960118,45,None,35,None,-6,55,None,69,0.04,None,1.3
19960119,42,None,21,None,-4,61,None,71,0.79,None,1.41
19960120,24,None,18,None,-2,30,None,70,0.44,None,1.77
19960121,28,None,21,None,-4,34,None,70,0.4,None,1.41
19960122,32,None,23,None,1,42,None,76,0.62,None,1.49
19960123,35,None,28,None,0,42,None,72,0.85,None,1.79
19960124,48,None,37,None,3,57,None,73,0.22,None,1.34
19960125,34,None,30,None,3,37,None,75,0.75,None,1.66
19960126,34,None,27,None,5,42,None,79,0.0,None,1.52
19960127,46,None,35,None,6,57,None,75,0.55,None,0.99
19960128,32,None,28,None,-2,36,None,73,0.37,None,2.15
19960129,34,None,30,None,2,37,None,76,0.68,None,1.02
19960130,39,None,30,None,-6,48,None,77,0.74,None,0.97
19960131,32,None,23,None,-2,41,None,71,0.64,None,1.18
19960201,23,None,19,None,6,27,None,77,0.0,None,2.05
19960202,24,None,19,None,2,30,None,72,0.41,None,2.11
19960203,17,None,15,None,0,19,None,65,0.27,None,1.48
19960204,14,None,10,None,2,17,None,70,0.62,None,2.02
19960205,12,None,6,None,-2,19,None,74,0.34,None,0.8
19960206,22,None,10,None,1,35,None,74,0.39,None,2.29
19960207,29,None,21,None,3,37,None,73,0.06,None,1.29
19960208,38,None,34,None,0,42,None,74,0.21,None,1.63
19960209,43,None,36,None,-7,50,None,70,0.57,None,1.92
19960210,42,None,37,None,-8,46,None,68,0.91,None,1.06
19960211,47,None,39,None,-15,53,None,76,0.54,None,1.91
19960212,32,None,25,None,4,39,None,74,0.61,None,1.37
19960213,27,None,19,None,2,35,None,72,0.85,None,1.77
19960214,44,None,34,None,4,53,None,73,0.78,None,0.98
19960215,39,None,35,None,-6,43,None,77,0.48,None,1.38
19960216,30,None,26,None,5,35,None,75,0.22,None,2.14
19960217,24,None,18,None,5,30,None,79,1.48,None,0.91
19960218,31,None,25,None,3,37,None,77,1.21,None,1.1
19960219,36,None,27,None,4,46,None,74,0.24,None,1.67
19960220,44,None,36,None,5,53,None,78,0.38,None,1.45
19960221,54,None,48,None,7,60,None,82,0.09,None,1.44
19960222,52,None,48,None,9,55,None,77,0.16,None,2.27
19960223,51,None,48,None,11,54,None,78,0.71,None,1.34
19960224,55,None,48,None,1,62,None,78,0.57,None,1.67
19960225,57,None,42,None,-1,72,None,84,0.41,None,1.19
19960226,51,None,45,None,12,57,None,74,0.04,None,1.21
19960227,54,None,46,None,8,62,None,77,0.01,None,0.91
19960228,54,None,37,None,-1,66,None,82,0.01,None,1.13
19960229,32,None,28,None,9,37,None,77,0.55,None,1.61
19960301,33,None,25,None,13,41,None,80,0.0,None,0.92
19960302,36,None,34,None,13,39,None,77,0.1,None,1.65
19960303,31,None,24,None,11,37,None,79,1.07,None,1.75
19960304,32,None,21,None,4,44,None,82,0.78,None,1.24
19960305,51,None,36,None,6,66,None,83,0.89,None,1.52
19960306,58,None,51,None,10,63,None,81,0.46,None,1.52
19960307,39,None,30,None,13,46,None,77,0.37,None,1.32
19960308,24,None,19,None,14,28,None,85,0.1,None,1.97
19960309,24,None,18,None,16,30,None,80,0.8,None,2.79
19960310,28,None,19,None,14,37,None,79,0.44,None,1.72
19960311,34,None,23,None,15,45,None,78,0.48,None,1.65
19960312,42,None,28,None,11,57,None,89,0.34,None,2.6
19960313,48,None,33,None,14,63,None,87,0.41,None,2.29
19960314,52,None,39,None,13,66,None,86,0.37,None,1.66
19960315,56,None,48,None,15,64,None,82,0.09,None,1.45
19960316,50,None,43,None,14,57,None,87,0.38,None,1.79
